Class,Images,path
snow,5894.jpg,/Users/lulu/Downloads/KDD/rime/5894.jpg
snow,5895.jpg,/Users/lulu/Downloads/KDD/rime/5895.jpg
snow,5896.jpg,/Users/lulu/Downloads/KDD/rime/5896.jpg
snow,5897.jpg,/Users/lulu/Downloads/KDD/rime/5897.jpg
snow,5898.jpg,/Users/lulu/Downloads/KDD/rime/5898.jpg
snow,5899.jpg,/Users/lulu/Downloads/KDD/rime/5899.jpg
snow,5900.jpg,/Users/lulu/Downloads/KDD/rime/5900.jpg
snow,5901.jpg,/Users/lulu/Downloads/KDD/rime/5901.jpg
snow,5902.jpg,/Users/lulu/Downloads/KDD/rime/5902.jpg
snow,5903.jpg,/Users/lulu/Downloads/KDD/rime/5903.jpg
snow,5904.jpg,/Users/lulu/Downloads/KDD/rime/5904.jpg
snow,5905.jpg,/Users/lulu/Downloads/KDD/rime/5905.jpg
snow,5906.jpg,/Users/lulu/Downloads/KDD/rime/5906.jpg
snow,5907.jpg,/Users/lulu/Downloads/KDD/rime/5907.jpg
snow,5908.jpg,/Users/lulu/Downloads/KDD/rime/5908.jpg
snow,5909.jpg,/Users/lulu/Downloads/KDD/rime/5909.jpg
snow,5910.jpg,/Users/lulu/Downloads/KDD/rime/5910.jpg
snow,5911.jpg,/Users/lulu/Downloads/KDD/rime/5911.jpg
snow,5912.jpg,/Users/lulu/Downloads/KDD/rime/5912.jpg
snow,5913.jpg,/Users/lulu/Downloads/KDD/rime/5913.jpg
snow,5914.jpg,/Users/lulu/Downloads/KDD/rime/5914.jpg
snow,5915.jpg,/Users/lulu/Downloads/KDD/rime/5915.jpg
snow,5916.jpg,/Users/lulu/Downloads/KDD/rime/5916.jpg
snow,5917.jpg,/Users/lulu/Downloads/KDD/rime/5917.jpg
snow,5918.jpg,/Users/lulu/Downloads/KDD/rime/5918.jpg
snow,5919.jpg,/Users/lulu/Downloads/KDD/rime/5919.jpg
snow,5920.jpg,/Users/lulu/Downloads/KDD/rime/5920.jpg
snow,5921.jpg,/Users/lulu/Downloads/KDD/rime/5921.jpg
snow,5922.jpg,/Users/lulu/Downloads/KDD/rime/5922.jpg
snow,5923.jpg,/Users/lulu/Downloads/KDD/rime/5923.jpg
snow,5924.jpg,/Users/lulu/Downloads/KDD/rime/5924.jpg
snow,5925.jpg,/Users/lulu/Downloads/KDD/rime/5925.jpg
snow,5926.jpg,/Users/lulu/Downloads/KDD/rime/5926.jpg
snow,5927.jpg,/Users/lulu/Downloads/KDD/rime/5927.jpg
snow,5928.jpg,/Users/lulu/Downloads/KDD/rime/5928.jpg
snow,5929.jpg,/Users/lulu/Downloads/KDD/rime/5929.jpg
snow,5930.jpg,/Users/lulu/Downloads/KDD/rime/5930.jpg
snow,5931.jpg,/Users/lulu/Downloads/KDD/rime/5931.jpg
snow,5932.jpg,/Users/lulu/Downloads/KDD/rime/5932.jpg
snow,5933.jpg,/Users/lulu/Downloads/KDD/rime/5933.jpg
snow,5934.jpg,/Users/lulu/Downloads/KDD/rime/5934.jpg
snow,5935.jpg,/Users/lulu/Downloads/KDD/rime/5935.jpg
snow,5936.jpg,/Users/lulu/Downloads/KDD/rime/5936.jpg
snow,5937.jpg,/Users/lulu/Downloads/KDD/rime/5937.jpg
snow,5938.jpg,/Users/lulu/Downloads/KDD/rime/5938.jpg
snow,5939.jpg,/Users/lulu/Downloads/KDD/rime/5939.jpg
snow,5940.jpg,/Users/lulu/Downloads/KDD/rime/5940.jpg
snow,5941.jpg,/Users/lulu/Downloads/KDD/rime/5941.jpg
snow,5942.jpg,/Users/lulu/Downloads/KDD/rime/5942.jpg
snow,5943.jpg,/Users/lulu/Downloads/KDD/rime/5943.jpg
snow,5944.jpg,/Users/lulu/Downloads/KDD/rime/5944.jpg
snow,5945.jpg,/Users/lulu/Downloads/KDD/rime/5945.jpg
snow,5946.jpg,/Users/lulu/Downloads/KDD/rime/5946.jpg
snow,5947.jpg,/Users/lulu/Downloads/KDD/rime/5947.jpg
snow,5948.jpg,/Users/lulu/Downloads/KDD/rime/5948.jpg
snow,5949.jpg,/Users/lulu/Downloads/KDD/rime/5949.jpg
snow,5950.jpg,/Users/lulu/Downloads/KDD/rime/5950.jpg
snow,5951.jpg,/Users/lulu/Downloads/KDD/rime/5951.jpg
snow,5952.jpg,/Users/lulu/Downloads/KDD/rime/5952.jpg
snow,5953.jpg,/Users/lulu/Downloads/KDD/rime/5953.jpg
snow,5954.jpg,/Users/lulu/Downloads/KDD/rime/5954.jpg
snow,5955.jpg,/Users/lulu/Downloads/KDD/rime/5955.jpg
snow,5956.jpg,/Users/lulu/Downloads/KDD/rime/5956.jpg
snow,5957.jpg,/Users/lulu/Downloads/KDD/rime/5957.jpg
snow,5958.jpg,/Users/lulu/Downloads/KDD/rime/5958.jpg
snow,5959.jpg,/Users/lulu/Downloads/KDD/rime/5959.jpg
snow,5960.jpg,/Users/lulu/Downloads/KDD/rime/5960.jpg
snow,5961.jpg,/Users/lulu/Downloads/KDD/rime/5961.jpg
snow,5962.jpg,/Users/lulu/Downloads/KDD/rime/5962.jpg
snow,5963.jpg,/Users/lulu/Downloads/KDD/rime/5963.jpg
snow,5964.jpg,/Users/lulu/Downloads/KDD/rime/5964.jpg
snow,5965.jpg,/Users/lulu/Downloads/KDD/rime/5965.jpg
snow,5966.jpg,/Users/lulu/Downloads/KDD/rime/5966.jpg
snow,5967.jpg,/Users/lulu/Downloads/KDD/rime/5967.jpg
snow,5968.jpg,/Users/lulu/Downloads/KDD/rime/5968.jpg
snow,5969.jpg,/Users/lulu/Downloads/KDD/rime/5969.jpg
snow,5970.jpg,/Users/lulu/Downloads/KDD/rime/5970.jpg
snow,5971.jpg,/Users/lulu/Downloads/KDD/rime/5971.jpg
snow,5972.jpg,/Users/lulu/Downloads/KDD/rime/5972.jpg
snow,5973.jpg,/Users/lulu/Downloads/KDD/rime/5973.jpg
snow,5974.jpg,/Users/lulu/Downloads/KDD/rime/5974.jpg
snow,5975.jpg,/Users/lulu/Downloads/KDD/rime/5975.jpg
snow,5976.jpg,/Users/lulu/Downloads/KDD/rime/5976.jpg
snow,5977.jpg,/Users/lulu/Downloads/KDD/rime/5977.jpg
snow,5978.jpg,/Users/lulu/Downloads/KDD/rime/5978.jpg
snow,5979.jpg,/Users/lulu/Downloads/KDD/rime/5979.jpg
snow,5980.jpg,/Users/lulu/Downloads/KDD/rime/5980.jpg
snow,5981.jpg,/Users/lulu/Downloads/KDD/rime/5981.jpg
snow,5982.jpg,/Users/lulu/Downloads/KDD/rime/5982.jpg
snow,5983.jpg,/Users/lulu/Downloads/KDD/rime/5983.jpg
snow,5984.jpg,/Users/lulu/Downloads/KDD/rime/5984.jpg
snow,5985.jpg,/Users/lulu/Downloads/KDD/rime/5985.jpg
snow,5986.jpg,/Users/lulu/Downloads/KDD/rime/5986.jpg
snow,5987.jpg,/Users/lulu/Downloads/KDD/rime/5987.jpg
snow,5988.jpg,/Users/lulu/Downloads/KDD/rime/5988.jpg
snow,5989.jpg,/Users/lulu/Downloads/KDD/rime/5989.jpg
snow,5990.jpg,/Users/lulu/Downloads/KDD/rime/5990.jpg
snow,5991.jpg,/Users/lulu/Downloads/KDD/rime/5991.jpg
snow,5992.jpg,/Users/lulu/Downloads/KDD/rime/5992.jpg
snow,5993.jpg,/Users/lulu/Downloads/KDD/rime/5993.jpg
snow,5994.jpg,/Users/lulu/Downloads/KDD/rime/5994.jpg
snow,5995.jpg,/Users/lulu/Downloads/KDD/rime/5995.jpg
snow,5996.jpg,/Users/lulu/Downloads/KDD/rime/5996.jpg
snow,5997.jpg,/Users/lulu/Downloads/KDD/rime/5997.jpg
snow,5998.jpg,/Users/lulu/Downloads/KDD/rime/5998.jpg
snow,5999.jpg,/Users/lulu/Downloads/KDD/rime/5999.jpg
snow,6000.jpg,/Users/lulu/Downloads/KDD/rime/6000.jpg
snow,6001.jpg,/Users/lulu/Downloads/KDD/rime/6001.jpg
snow,6002.jpg,/Users/lulu/Downloads/KDD/rime/6002.jpg
snow,6003.jpg,/Users/lulu/Downloads/KDD/rime/6003.jpg
snow,6004.jpg,/Users/lulu/Downloads/KDD/rime/6004.jpg
snow,6005.jpg,/Users/lulu/Downloads/KDD/rime/6005.jpg
snow,6006.jpg,/Users/lulu/Downloads/KDD/rime/6006.jpg
snow,6007.jpg,/Users/lulu/Downloads/KDD/rime/6007.jpg
snow,6008.jpg,/Users/lulu/Downloads/KDD/rime/6008.jpg
snow,6009.jpg,/Users/lulu/Downloads/KDD/rime/6009.jpg
snow,6010.jpg,/Users/lulu/Downloads/KDD/rime/6010.jpg
snow,6011.jpg,/Users/lulu/Downloads/KDD/rime/6011.jpg
snow,6012.jpg,/Users/lulu/Downloads/KDD/rime/6012.jpg
snow,6013.jpg,/Users/lulu/Downloads/KDD/rime/6013.jpg
snow,6014.jpg,/Users/lulu/Downloads/KDD/rime/6014.jpg
snow,6015.jpg,/Users/lulu/Downloads/KDD/rime/6015.jpg
snow,6016.jpg,/Users/lulu/Downloads/KDD/rime/6016.jpg
snow,6017.jpg,/Users/lulu/Downloads/KDD/rime/6017.jpg
snow,6018.jpg,/Users/lulu/Downloads/KDD/rime/6018.jpg
snow,6019.jpg,/Users/lulu/Downloads/KDD/rime/6019.jpg
snow,6020.jpg,/Users/lulu/Downloads/KDD/rime/6020.jpg
snow,6021.jpg,/Users/lulu/Downloads/KDD/rime/6021.jpg
snow,6022.jpg,/Users/lulu/Downloads/KDD/rime/6022.jpg
snow,6023.jpg,/Users/lulu/Downloads/KDD/rime/6023.jpg
snow,6024.jpg,/Users/lulu/Downloads/KDD/rime/6024.jpg
snow,6025.jpg,/Users/lulu/Downloads/KDD/rime/6025.jpg
snow,6026.jpg,/Users/lulu/Downloads/KDD/rime/6026.jpg
snow,6027.jpg,/Users/lulu/Downloads/KDD/rime/6027.jpg
snow,6028.jpg,/Users/lulu/Downloads/KDD/rime/6028.jpg
snow,6029.jpg,/Users/lulu/Downloads/KDD/rime/6029.jpg
snow,6030.jpg,/Users/lulu/Downloads/KDD/rime/6030.jpg
snow,6031.jpg,/Users/lulu/Downloads/KDD/rime/6031.jpg
snow,6032.jpg,/Users/lulu/Downloads/KDD/rime/6032.jpg
snow,6033.jpg,/Users/lulu/Downloads/KDD/rime/6033.jpg
snow,6034.jpg,/Users/lulu/Downloads/KDD/rime/6034.jpg
snow,6035.jpg,/Users/lulu/Downloads/KDD/rime/6035.jpg
snow,6036.jpg,/Users/lulu/Downloads/KDD/rime/6036.jpg
snow,6037.jpg,/Users/lulu/Downloads/KDD/rime/6037.jpg
snow,6038.jpg,/Users/lulu/Downloads/KDD/rime/6038.jpg
snow,6039.jpg,/Users/lulu/Downloads/KDD/rime/6039.jpg
snow,6040.jpg,/Users/lulu/Downloads/KDD/rime/6040.jpg
snow,6041.jpg,/Users/lulu/Downloads/KDD/rime/6041.jpg
snow,6042.jpg,/Users/lulu/Downloads/KDD/rime/6042.jpg
snow,6043.jpg,/Users/lulu/Downloads/KDD/rime/6043.jpg
snow,6044.jpg,/Users/lulu/Downloads/KDD/rime/6044.jpg
snow,6045.jpg,/Users/lulu/Downloads/KDD/rime/6045.jpg
snow,6046.jpg,/Users/lulu/Downloads/KDD/rime/6046.jpg
snow,6047.jpg,/Users/lulu/Downloads/KDD/rime/6047.jpg
snow,6048.jpg,/Users/lulu/Downloads/KDD/rime/6048.jpg
snow,6049.jpg,/Users/lulu/Downloads/KDD/rime/6049.jpg
snow,6050.jpg,/Users/lulu/Downloads/KDD/rime/6050.jpg
snow,6051.jpg,/Users/lulu/Downloads/KDD/rime/6051.jpg
snow,6052.jpg,/Users/lulu/Downloads/KDD/rime/6052.jpg
snow,6053.jpg,/Users/lulu/Downloads/KDD/rime/6053.jpg
snow,6054.jpg,/Users/lulu/Downloads/KDD/rime/6054.jpg
snow,6055.jpg,/Users/lulu/Downloads/KDD/rime/6055.jpg
snow,6056.jpg,/Users/lulu/Downloads/KDD/rime/6056.jpg
snow,6057.jpg,/Users/lulu/Downloads/KDD/rime/6057.jpg
snow,6058.jpg,/Users/lulu/Downloads/KDD/rime/6058.jpg
snow,6059.jpg,/Users/lulu/Downloads/KDD/rime/6059.jpg
snow,6060.jpg,/Users/lulu/Downloads/KDD/rime/6060.jpg
snow,6061.jpg,/Users/lulu/Downloads/KDD/rime/6061.jpg
snow,6062.jpg,/Users/lulu/Downloads/KDD/rime/6062.jpg
snow,6063.jpg,/Users/lulu/Downloads/KDD/rime/6063.jpg
snow,6064.jpg,/Users/lulu/Downloads/KDD/rime/6064.jpg
snow,6065.jpg,/Users/lulu/Downloads/KDD/rime/6065.jpg
snow,6066.jpg,/Users/lulu/Downloads/KDD/rime/6066.jpg
snow,6067.jpg,/Users/lulu/Downloads/KDD/rime/6067.jpg
snow,6068.jpg,/Users/lulu/Downloads/KDD/rime/6068.jpg
snow,6069.jpg,/Users/lulu/Downloads/KDD/rime/6069.jpg
snow,6070.jpg,/Users/lulu/Downloads/KDD/rime/6070.jpg
snow,6071.jpg,/Users/lulu/Downloads/KDD/rime/6071.jpg
snow,6072.jpg,/Users/lulu/Downloads/KDD/rime/6072.jpg
snow,6073.jpg,/Users/lulu/Downloads/KDD/rime/6073.jpg
snow,6074.jpg,/Users/lulu/Downloads/KDD/rime/6074.jpg
snow,6075.jpg,/Users/lulu/Downloads/KDD/rime/6075.jpg
snow,6076.jpg,/Users/lulu/Downloads/KDD/rime/6076.jpg
snow,6077.jpg,/Users/lulu/Downloads/KDD/rime/6077.jpg
snow,6078.jpg,/Users/lulu/Downloads/KDD/rime/6078.jpg
snow,6079.jpg,/Users/lulu/Downloads/KDD/rime/6079.jpg
snow,6080.jpg,/Users/lulu/Downloads/KDD/rime/6080.jpg
snow,6081.jpg,/Users/lulu/Downloads/KDD/rime/6081.jpg
snow,6082.jpg,/Users/lulu/Downloads/KDD/rime/6082.jpg
snow,6083.jpg,/Users/lulu/Downloads/KDD/rime/6083.jpg
snow,6084.jpg,/Users/lulu/Downloads/KDD/rime/6084.jpg
snow,6085.jpg,/Users/lulu/Downloads/KDD/rime/6085.jpg
snow,6086.jpg,/Users/lulu/Downloads/KDD/rime/6086.jpg
snow,6087.jpg,/Users/lulu/Downloads/KDD/rime/6087.jpg
snow,6088.jpg,/Users/lulu/Downloads/KDD/rime/6088.jpg
snow,6089.jpg,/Users/lulu/Downloads/KDD/rime/6089.jpg
